"Adresse","Inhaltstyp","Status-Code","Status","Indexierbarkeit","Indexierbarkeitsstatus","Hash","Länge","Canonical-Linkelement 1","Kodierte Adresse der URL"
"https://www.delst.de/files/theme/js/default.js?v=6d00c5b4","application/javascript","200","OK","Indexierbar","","","57","","https://www.delst.de/files/theme/js/default.js?v=6d00c5b4"
"https://www.delst.de/files/contents/logos/logo_delst_rgb.svg","image/svg+xml","200","OK","Indexierbar","","","60","","https://www.delst.de/files/contents/logos/logo_delst_rgb.svg"
"https://www.delst.de/files/theme/js/slider.js?v=7df17f07","application/javascript","200","OK","Indexierbar","","","56","","https://www.delst.de/files/theme/js/slider.js?v=7df17f07"
"https://www.delst.de/files/theme/js/scrolling.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","59","","https://www.delst.de/files/theme/js/scrolling.js?v=ab3a30ff"
"https://www.delst.de/de/ueber-uns/","text/html; charset=utf-8","200","OK","Indexierbar","","b82de164438c6b57ef20695c2f454515","34","https://www.delst.de/de/ueber-uns/","https://www.delst.de/de/ueber-uns/"
"https://www.delst.de/","text/html; charset=UTF-8","302","Found","Nicht indexierbar","Umgeleitet","","21","","https://www.delst.de/"
"https://www.delst.de/files/zertifizierungen/awards/fsd-siegel-2024.png","image/png","200","OK","Indexierbar","","","70","","https://www.delst.de/files/zertifizierungen/awards/fsd-siegel-2024.png"
"https://www.delst.de/files/theme/assets/velocity.min.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","66","","https://www.delst.de/files/theme/assets/velocity.min.js?v=ab3a30ff"
"https://www.delst.de/de/foerdermoeglichkeiten/","text/html; charset=utf-8","200","OK","Indexierbar","","f0df9de73bb7aa328ebb5532b465a6ff","46","https://www.delst.de/de/foerdermoeglichkeiten/","https://www.delst.de/de/foerdermoeglichkeiten/"
"https://www.delst.de/de/lehrgaenge-reiten/","text/html; charset=utf-8","200","OK","Indexierbar","","1ddb084357c802c50311cbf8cf616ba2","42","https://www.delst.de/de/lehrgaenge-reiten/","https://www.delst.de/de/lehrgaenge-reiten/"
"https://www.delst.de/de/ihk-weiterbildung/industriefachwirt-ihk-fernstudium/","text/html; charset=utf-8","200","OK","Indexierbar","","a39d71bf716431640969d428097f96ca","76","https://www.delst.de/de/ihk-weiterbildung/industriefachwirt-ihk-fernstudium/","https://www.delst.de/de/ihk-weiterbildung/industriefachwirt-ihk-fernstudium/"
"https://www.delst.de/files/theme/js/attributes.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","60","","https://www.delst.de/files/theme/js/attributes.js?v=ab3a30ff"
"https://www.delst.de/de/weiterbildung-arbeitsamt/","text/html; charset=utf-8","200","OK","Indexierbar","","e3cc6f50adfb363ec1389c9a49794a2b","49","https://www.delst.de/de/weiterbildung-arbeitsamt/","https://www.delst.de/de/weiterbildung-arbeitsamt/"
"https://www.delst.de/files/theme/assets/jquery.matchHeight-min.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","76","","https://www.delst.de/files/theme/assets/jquery.matchHeight-min.js?v=ab3a30ff"
"https://www.delst.de/files/theme/css/customize.min.css?v=35a53b48","text/css","200","OK","Indexierbar","","","65","","https://www.delst.de/files/theme/css/customize.min.css?v=35a53b48"
"https://www.delst.de/files/theme/cc/certification/DIHK-Bildungs-gGmbH-Logo.jpg","image/jpeg","200","OK","Indexierbar","","","78","","https://www.delst.de/files/theme/cc/certification/DIHK-Bildungs-gGmbH-Logo.jpg"
"https://www.delst.de/de/rabattaktionen/think-outside-the-box/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","861c9cbfbbda1e1e9844bb9c587b44f6","61","","https://www.delst.de/de/rabattaktionen/think-outside-the-box/"
"https://www.delst.de/files/theme/css/helper.min.css?v=4614f3c6","text/css","200","OK","Indexierbar","","","62","","https://www.delst.de/files/theme/css/helper.min.css?v=4614f3c6"
"https://www.delst.de/de/rechnungswesen-online/","text/html; charset=utf-8","200","OK","Indexierbar","","17652ef4f79aaa6d0c412046a163cfe","46","https://www.delst.de/de/rechnungswesen-online/","https://www.delst.de/de/rechnungswesen-online/"
"https://www.delst.de/files/theme/js/stickyHeader.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","62","","https://www.delst.de/files/theme/js/stickyHeader.js?v=ab3a30ff"
"https://www.delst.de/files/theme/assets/modernizr.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","63","","https://www.delst.de/files/theme/assets/modernizr.js?v=ab3a30ff"
"https://www.delst.de/de/affiliate-partnerprogramm/","text/html; charset=utf-8","200","OK","Indexierbar","","e00579ad6085738d4a99a04da2adbb8d","50","https://www.delst.de/de/affiliate-partnerprogramm/","https://www.delst.de/de/affiliate-partnerprogramm/"
"https://www.delst.de/de/news/e-sports-manager-ihk-neuer-fernlehrgang/","text/html; charset=utf-8","200","OK","Indexierbar","","88e1bd4a0764c8d2bb75ca7882fc2ad0","69","","https://www.delst.de/de/news/e-sports-manager-ihk-neuer-fernlehrgang/"
"https://www.delst.de/files/theme/assets/jquery.easytabs.min.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","73","","https://www.delst.de/files/theme/assets/jquery.easytabs.min.js?v=ab3a30ff"
"https://www.delst.de/files/teaser/DeLSt/kontaktbanner.webp","image/webp","200","OK","Indexierbar","","","58","","https://www.delst.de/files/teaser/DeLSt/kontaktbanner.webp"
"https://www.delst.de/files/theme/assets/owlCarousel/owl.carousel.min.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","82","","https://www.delst.de/files/theme/assets/owlCarousel/owl.carousel.min.js?v=ab3a30ff"
"https://www.delst.de/files/theme/assets/jquery.easing.1.3.js?v=ab3a30ff","application/javascript","200","OK","Indexierbar","","","71","","https://www.delst.de/files/theme/assets/jquery.easing.1.3.js?v=ab3a30ff"
"https://www.delst.de/files/zertifizierungen/zfu-siegel-zugelassen-grau-startseite-Wiederhergestellt.png","image/png","200","OK","Indexierbar","","","103","","https://www.delst.de/files/zertifizierungen/zfu-siegel-zugelassen-grau-startseite-Wiederhergestellt.png"
"https://www.delst.de/de/kalender-videoberatung/","text/html; charset=utf-8","200","OK","Indexierbar","","b4471ade49995341de854c171845eea2","47","https://www.delst.de/de/kalender-videoberatung/","https://www.delst.de/de/kalender-videoberatung/"
"https://www.delst.de/files/theme/js/delst_jentis.js","application/javascript","200","OK","Indexierbar","","","51","","https://www.delst.de/files/theme/js/delst_jentis.js"
"https://www.delst.de/assets/images/c/fsd-siegel-2024-f2de0e60.png","image/png","200","OK","Indexierbar","","","65","","https://www.delst.de/assets/images/c/fsd-siegel-2024-f2de0e60.png"
"https://www.delst.de/de/master-professional/","text/html; charset=utf-8","200","OK","Indexierbar","","536374cb7846906dc4cc74b575b9efbf","44","https://www.delst.de/de/master-professional/","https://www.delst.de/de/master-professional/"
"https://www.delst.de/de/newsbeitraege/","text/html; charset=utf-8","200","OK","Indexierbar","","a32b510940ade16ffe963b9b7e7ea0a6","38","https://www.delst.de/de/newsbeitraege/","https://www.delst.de/de/newsbeitraege/"
